Sub_ID,Sess_Day,Attn_Dep,Hemifield,Sweep,Pre,Post,NL_ID
22.0,1.0,0.0,0.0,1.0,1.0,0.7737195610640416,2678.0
22.0,1.0,0.0,0.0,2.0,0.9433844235357599,1.291336649000186,2678.0
22.0,1.0,0.0,0.0,3.0,0.8246105965407331,1.2052830367851277,2678.0
22.0,1.0,0.0,0.0,4.0,0.8065844108371729,1.520616033273725,2678.0
22.0,1.0,0.0,0.0,5.0,0.7436969165276117,1.2739109217068016,2678.0
23.0,2.0,1.0,0.0,0.0,0.26750601558797277,0.2177639750692307,2695.0
23.0,2.0,1.0,0.0,1.0,0.5549120429118879,0.5664128651232228,2695.0
23.0,2.0,1.0,0.0,2.0,0.9881266762557543,0.949710838028613,2695.0
23.0,2.0,1.0,0.0,3.0,1.0,1.19761682123114,2695.0
23.0,2.0,1.0,0.0,4.0,0.7198664878839709,1.038145362378958,2695.0
23.0,2.0,1.0,0.0,5.0,0.6734756229018799,0.9461144007405569,2695.0
23.0,1.0,0.0,0.0,0.0,0.2842677675171842,0.22003544189960228,2695.0
23.0,1.0,0.0,0.0,1.0,0.620869027298316,0.565049420390505,2695.0
23.0,1.0,0.0,0.0,2.0,0.9570094930117806,0.9192233758549105,2695.0
23.0,1.0,0.0,0.0,3.0,1.0,0.8501752747391517,2695.0
23.0,1.0,0.0,0.0,4.0,0.8080641406094916,0.8320993538047561,2695.0
23.0,1.0,0.0,0.0,5.0,0.8930565850627487,0.8726099762211093,2695.0
24.0,1.0,0.0,0.0,0.0,0.25026530974628,0.22693866528935275,2696.0
24.0,1.0,0.0,0.0,1.0,0.48519353855223035,0.40336531400026837,2696.0
24.0,1.0,0.0,0.0,2.0,0.7273302140491271,0.6394564339509362,2696.0
24.0,1.0,0.0,0.0,3.0,0.8990610410644125,0.797841378565521,2696.0
24.0,1.0,0.0,0.0,4.0,1.0,0.8544406928882724,2696.0
24.0,1.0,0.0,0.0,5.0,0.9831367088434063,0.8989459316203471,2696.0
24.0,2.0,1.0,0.0,0.0,0.3286690696566344,0.22220221843983912,2696.0
24.0,2.0,1.0,0.0,1.0,0.5982976855421704,0.6548952949415213,2696.0
24.0,2.0,1.0,0.0,2.0,0.8412619758288172,0.898776566071983,2696.0
24.0,2.0,1.0,0.0,3.0,0.909737762397002,0.8695686580291702,2696.0
24.0,2.0,1.0,0.0,4.0,0.9914459531268185,0.9361549670884826,2696.0
24.0,2.0,1.0,0.0,5.0,1.0,0.9322671268719821,2696.0
25.0,1.0,1.0,0.0,0.0,0.24818855904047415,0.15300615133462833,2697.0
25.0,1.0,1.0,0.0,1.0,0.377270500481125,0.2973397979148371,2697.0
25.0,1.0,1.0,0.0,2.0,0.6346551969116302,0.5989567772033666,2697.0
25.0,1.0,1.0,0.0,3.0,0.8095038208588824,0.7591562392606013,2697.0
25.0,1.0,1.0,0.0,4.0,0.9404080081861409,0.936604545210836,2697.0
25.0,1.0,1.0,0.0,5.0,1.0,1.0582906040773687,2697.0
25.0,2.0,0.0,0.0,0.0,0.32288147383923443,0.13417719236400194,2697.0
25.0,2.0,0.0,0.0,1.0,0.5396956158566967,0.36143968809238225,2697.0
25.0,2.0,0.0,0.0,2.0,0.4822938394346831,0.6311860991233971,2697.0
25.0,2.0,0.0,0.0,3.0,0.5811117602829619,0.8914178867728061,2697.0
25.0,2.0,0.0,0.0,4.0,0.9163952502667059,1.0528976917922543,2697.0
25.0,2.0,0.0,0.0,5.0,1.0,1.148151315356822,2697.0
26.0,1.0,1.0,0.0,0.0,0.3455017946176738,0.34836342492508904,2708.0
26.0,1.0,1.0,0.0,1.0,0.6626276856653082,0.6555343173333904,2708.0
26.0,1.0,1.0,0.0,2.0,0.9198704373879749,0.9527547787138181,2708.0
26.0,1.0,1.0,0.0,3.0,1.0,1.0507483867539733,2708.0
26.0,1.0,1.0,0.0,4.0,0.7696899026938706,0.7496968675423684,2708.0
26.0,1.0,1.0,0.0,5.0,0.40640457204233155,0.47437510988214643,2708.0
27.0,1.0,1.0,0.0,0.0,0.252358024811217,0.1692584001521854,2715.0
27.0,1.0,1.0,0.0,1.0,0.4486367994031249,0.4300072929454591,2715.0
27.0,1.0,1.0,0.0,2.0,0.6673962870015885,0.6958048628281228,2715.0
27.0,1.0,1.0,0.0,3.0,0.9057724428609837,0.9181845189733528,2715.0
27.0,1.0,1.0,0.0,4.0,1.0,1.0190622047432567,2715.0
27.0,1.0,1.0,0.0,5.0,0.9318702637126589,0.9597597486012398,2715.0
28.0,1.0,1.0,0.0,0.0,0.23796121601109982,0.13196929052375453,2716.0
28.0,1.0,1.0,0.0,1.0,0.4961055363039258,0.337288102631149,2716.0
28.0,1.0,1.0,0.0,2.0,0.6737659793219035,0.6008076376014562,2716.0
28.0,1.0,1.0,0.0,3.0,0.7722429445873461,0.773686822776403,2716.0
28.0,1.0,1.0,0.0,4.0,0.8455470885964187,0.736656935327266,2716.0
28.0,1.0,1.0,0.0,5.0,1.0,0.8450176516138223,2716.0
29.0,1.0,0.0,0.0,0.0,0.21850386530085741,0.2193411209700733,2726.0
29.0,1.0,0.0,0.0,1.0,0.48174818638402067,0.4868663122786888,2726.0
29.0,1.0,0.0,0.0,2.0,0.737109659898082,0.7916352254285822,2726.0
29.0,1.0,0.0,0.0,3.0,0.9875446104928556,1.0087208499182625,2726.0
29.0,1.0,0.0,0.0,4.0,1.0,1.084619771667622,2726.0
29.0,1.0,0.0,0.0,5.0,0.8517463859516994,0.8974539862642452,2726.0
30.0,1.0,1.0,0.0,0.0,0.2157130422499803,0.22516685899417804,2727.0
30.0,1.0,1.0,0.0,1.0,0.5854315461996269,0.5262027252913459,2727.0
30.0,1.0,1.0,0.0,2.0,0.8902892688546342,0.8075940958531306,2727.0
30.0,1.0,1.0,0.0,3.0,0.9671690555306021,0.8199571329335185,2727.0
30.0,1.0,1.0,0.0,4.0,0.9922936995743611,0.8595588646859452,2727.0
30.0,1.0,1.0,0.0,5.0,1.0,0.9172236593098959,2727.0
31.0,2.0,1.0,0.0,0.0,0.21965440491767976,0.15034228673698602,2728.0
31.0,2.0,1.0,0.0,1.0,0.5013251009406474,0.43240801889942315,2728.0
31.0,2.0,1.0,0.0,2.0,0.8297422728888035,0.7276719023568649,2728.0
31.0,2.0,1.0,0.0,3.0,1.0,0.8082764503555773,2728.0
